Date,Hour,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation,Electricty Total (KwH),Fans (KwH),Cooling (KwH),Heating (KwH),Lights (KwH),Interior Equipment (KwH),Holiday,Day,Month,Weekend,Season,Working_Hour
2004-01-07,10.0,18.28,69.51,1012.97,7.15,287.24,0.0,0.0,0.02,0.0,120.58,3.34,0.0,56.89,26.8,33.55,0.0,2.0,1.0,0,1,1
2004-01-07,11.0,17.56,69.2,1013.26,7.01,287.32,0.0,0.0,0.02,0.0,114.3,3.34,0.0,51.56,26.8,32.58,0.0,2.0,1.0,0,1,1
2004-01-07,12.0,17.33,69.27,1013.72,6.87,284.46,0.0,0.0,0.02,0.0,113.28,3.35,0.0,48.29,26.8,34.83,0.0,2.0,1.0,0,1,1
2004-01-07,13.0,17.65,68.87,1014.28,6.83,281.06,0.0,0.0,0.02,21.55,109.26,3.37,0.0,45.53,26.8,33.55,0.0,2.0,1.0,0,1,1
2004-01-07,14.0,19.13,66.84,1014.67,7.01,277.93,0.0,0.0,0.02,134.95,104.54,3.42,0.0,43.33,26.8,30.98,0.0,2.0,1.0,0,1,1
2004-01-07,15.0,20.88,64.99,1014.55,7.34,276.43,0.0,0.0,0.02,252.5,83.64,3.34,0.0,50.91,8.04,21.33,0.0,2.0,1.0,0,1,1
2004-01-07,16.0,22.26,63.31,1013.88,7.73,277.98,0.0,0.01,0.02,282.24,84.15,3.34,0.0,52.72,8.04,20.05,0.0,2.0,1.0,0,1,1
2004-01-07,17.0,22.77,62.89,1012.88,7.78,280.48,0.0,0.03,0.02,195.51,107.25,3.34,0.0,68.09,8.04,20.37,0.0,2.0,1.0,0,1,1
2004-01-07,18.0,23.27,63.08,1012.24,7.66,281.2,0.0,0.03,0.02,175.64,121.79,3.34,0.0,82.95,2.68,18.01,0.0,2.0,1.0,0,1,0
2004-01-07,19.0,23.74,63.12,1011.97,7.5,280.66,0.0,0.02,0.02,156.58,33.58,0.0,0.0,0.0,2.68,16.08,0.0,2.0,1.0,0,1,0
2004-01-07,20.0,23.97,63.47,1012.08,7.46,280.16,0.0,0.01,0.02,104.57,33.58,0.0,0.0,0.0,2.68,16.08,0.0,2.0,1.0,0,1,0
2004-01-07,21.0,24.08,64.11,1012.4,7.58,280.1,0.0,0.01,0.02,59.28,33.58,0.0,0.0,0.0,2.68,16.08,0.0,2.0,1.0,0,1,0
2004-01-07,22.0,23.61,65.92,1012.91,7.63,279.96,0.0,0.01,0.02,8.16,33.58,0.0,0.0,0.0,2.68,16.08,0.0,2.0,1.0,0,1,0
2004-01-07,23.0,23.11,68.08,1013.59,7.63,280.04,0.0,0.0,0.02,0.0,39.42,0.78,0.16,4.9,2.68,16.08,0.0,2.0,1.0,0,1,0
2004-01-07,24.0,22.75,69.88,1014.06,7.52,280.51,0.0,0.01,0.02,0.0,42.29,0.98,0.17,7.57,2.68,16.08,0.0,2.0,1.0,0,1,0
2004-01-08,1.0,22.44,71.53,1014.43,7.34,281.49,0.0,0.01,0.02,0.0,41.79,0.78,0.02,7.42,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,2.0,22.05,72.84,1014.59,7.13,282.6,0.0,0.0,0.02,0.0,44.63,0.98,0.0,10.08,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,3.0,21.58,73.33,1014.65,6.95,283.28,0.0,0.0,0.02,0.0,43.83,0.78,0.0,9.47,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,4.0,21.18,73.83,1014.59,6.69,283.08,0.0,0.0,0.02,0.0,46.45,0.98,0.0,11.89,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,5.0,20.84,74.34,1014.39,6.42,282.73,0.0,0.0,0.02,0.0,48.52,1.12,1.02,12.81,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,6.0,20.44,75.12,1014.41,6.15,282.83,0.0,0.0,0.02,0.0,54.82,1.69,2.07,17.49,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,7.0,20.1,76.68,1014.65,5.8,281.35,0.0,0.0,0.02,0.0,60.82,2.24,4.32,20.69,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,8.0,20.14,78.43,1014.45,5.48,277.21,0.0,0.0,0.02,0.0,50.88,2.19,3.49,21.49,2.68,16.08,0.0,3.0,1.0,0,1,1
2004-01-08,9.0,20.08,80.49,1013.97,5.27,273.34,0.0,0.0,0.02,0.0,40.35,1.72,2.51,17.35,2.68,16.08,0.0,3.0,1.0,0,1,1
2004-01-08,10.0,19.85,82.75,1013.88,4.91,271.46,0.0,0.0,0.02,0.0,33.15,1.16,0.49,12.72,2.68,16.08,0.0,3.0,1.0,0,1,1
2004-01-08,11.0,19.8,84.24,1014.27,4.72,272.81,0.0,0.0,0.02,0.0,30.04,0.78,0.0,10.49,2.68,16.08,0.0,3.0,1.0,0,1,1
2004-01-08,12.0,20.03,84.86,1014.94,4.53,276.35,0.0,0.01,0.02,0.0,37.7,1.54,1.48,15.9,2.68,16.08,0.0,3.0,1.0,0,1,1
2004-01-08,13.0,20.37,84.22,1015.54,4.27,280.64,0.0,0.01,0.02,16.91,40.45,1.72,2.37,17.59,2.68,16.08,0.0,3.0,1.0,0,1,1
2004-01-08,14.0,22.51,78.53,1016.2,4.37,285.38,0.0,0.01,0.02,111.6,44.27,1.9,2.37,21.23,2.68,16.08,0.0,3.0,1.0,0,1,1
2004-01-08,15.0,24.39,72.21,1016.36,4.65,287.99,0.0,0.01,0.02,178.6,54.85,2.59,4.75,28.74,2.68,16.08,0.0,3.0,1.0,0,1,1
2004-01-08,16.0,25.38,68.08,1016.12,4.7,285.99,0.0,0.02,0.02,237.59,54.18,2.42,3.7,29.28,2.68,16.08,0.0,3.0,1.0,0,1,1
2004-01-08,17.0,26.08,66.87,1015.76,4.8,280.42,0.0,0.02,0.02,229.0,63.44,2.59,4.53,30.15,2.68,16.08,0.0,3.0,1.0,0,1,1
2004-01-08,18.0,27.0,66.1,1015.26,4.85,276.92,0.0,0.02,0.02,251.31,70.02,2.42,3.57,30.45,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,19.0,27.7,65.75,1014.58,4.59,277.09,0.0,0.01,0.02,210.65,63.31,2.07,2.99,24.68,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,20.0,28.04,66.72,1014.19,4.27,276.37,0.0,0.01,0.02,141.53,59.53,1.73,1.63,22.6,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,21.0,27.88,70.12,1014.22,3.91,273.75,0.0,0.01,0.02,52.38,58.7,1.72,2.0,21.41,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,22.0,27.16,74.58,1014.39,3.65,271.89,0.0,0.0,0.02,5.35,58.74,1.73,1.58,21.86,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,23.0,26.91,76.57,1014.69,3.68,271.39,0.0,0.0,0.02,0.0,58.32,1.72,1.94,21.09,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-08,24.0,26.8,77.83,1014.87,3.62,270.55,0.0,0.0,0.02,0.0,58.65,1.73,1.54,21.81,2.68,16.08,0.0,3.0,1.0,0,1,0
2004-01-09,1.0,26.49,79.01,1014.78,3.41,270.22,0.0,0.0,0.02,0.0,62.71,1.72,1.91,20.14,2.68,21.44,0.0,4.0,1.0,0,1,0
2004-01-09,2.0,26.29,79.91,1014.51,3.19,269.78,0.0,0.0,0.02,0.0,63.02,1.73,1.52,20.83,2.68,21.44,0.0,4.0,1.0,0,1,0
2004-01-09,3.0,26.24,80.25,1014.2,3.02,269.56,0.0,0.0,0.02,0.0,61.88,1.72,1.88,19.35,2.68,21.44,0.0,4.0,1.0,0,1,0
2004-01-09,4.0,26.15,80.7,1013.89,2.99,273.49,0.0,0.0,0.02,0.0,62.59,1.73,1.5,20.43,2.68,21.44,0.0,4.0,1.0,0,1,0
2004-01-09,5.0,26.04,81.28,1013.59,2.95,284.28,0.0,0.0,0.02,0.0,61.99,1.72,1.85,19.5,2.68,21.44,0.0,4.0,1.0,0,1,0
2004-01-09,6.0,25.79,81.99,1013.44,2.89,300.26,0.0,0.0,0.02,0.0,65.6,1.73,1.49,20.76,5.36,21.44,0.0,4.0,1.0,0,1,0
2004-01-09,7.0,25.48,82.53,1013.63,2.96,318.47,0.0,0.0,0.02,0.0,265.21,3.34,8.43,211.82,5.36,21.44,0.0,4.0,1.0,0,1,0
2004-01-09,8.0,24.93,82.43,1013.66,3.35,337.45,0.0,0.0,0.02,0.0,218.36,3.34,0.0,161.31,16.08,32.68,0.0,4.0,1.0,0,1,1
2004-01-09,9.0,23.94,82.73,1013.66,3.94,352.47,0.0,0.0,0.02,0.0,226.5,3.34,0.0,104.5,48.25,70.4,0.0,4.0,1.0,0,1,1
2004-01-09,10.0,22.28,83.22,1013.92,4.6,0.74,0.0,0.0,0.02,0.0,199.57,3.34,0.0,85.92,48.25,62.05,0.0,4.0,1.0,0,1,1
2004-01-09,11.0,19.94,83.52,1014.58,5.19,3.21,0.0,0.0,0.02,0.0,186.09,3.34,0.0,74.37,48.25,60.13,0.0,4.0,1.0,0,1,1
2004-01-09,12.0,17.28,83.15,1015.42,5.62,2.97,0.0,0.0,0.02,0.0,177.37,3.34,0.09,63.63,48.25,62.05,0.0,4.0,1.0,0,1,1
2004-01-09,13.0,15.15,80.18,1016.42,5.96,0.71,0.0,0.0,0.02,21.64,180.47,3.34,1.9,65.47,48.25,61.51,0.0,4.0,1.0,0,1,1
2004-01-09,14.0,15.12,74.55,1017.49,6.32,356.0,0.0,0.0,0.02,149.16,167.91,3.34,4.87,47.78,48.25,63.66,0.0,4.0,1.0,0,1,1
2004-01-09,15.0,15.58,70.57,1017.99,6.44,350.79,0.0,0.0,0.02,303.72,162.47,3.34,4.28,46.46,48.25,60.13,0.0,4.0,1.0,0,1,1
2004-01-09,16.0,16.11,67.26,1017.94,6.54,348.41,0.0,0.0,0.02,424.21,162.24,3.34,2.72,47.8,48.25,60.13,0.0,4.0,1.0,0,1,1
2004-01-09,17.0,16.27,65.06,1017.44,6.64,348.54,0.0,0.0,0.02,486.41,171.46,3.34,2.3,47.15,48.25,63.02,0.0,4.0,1.0,0,1,1
2004-01-09,18.0,16.16,63.69,1017.0,6.64,349.2,0.0,0.0,0.02,484.87,173.82,3.34,0.25,55.09,37.53,62.79,0.0,4.0,1.0,0,1,0
2004-01-09,19.0,15.67,63.54,1016.99,6.49,350.16,0.0,0.0,0.02,423.64,149.73,3.34,0.0,68.76,26.8,36.02,0.0,4.0,1.0,0,1,0
2004-01-09,20.0,14.85,64.67,1017.21,6.28,351.71,0.0,0.0,0.02,308.84,151.73,3.34,0.0,73.32,26.8,33.45,0.0,4.0,1.0,0,1,0
2004-01-09,21.0,13.59,67.23,1017.48,5.99,353.04,0.0,0.0,0.02,155.3,147.46,3.34,0.0,85.14,16.08,28.09,0.0,4.0,1.0,0,1,0
2004-01-09,22.0,11.5,71.86,1017.81,5.55,353.62,0.0,0.0,0.02,17.94,149.21,3.34,0.0,88.18,16.08,26.8,0.0,4.0,1.0,0,1,0
2004-01-09,23.0,9.66,76.18,1018.23,5.41,353.7,0.0,0.0,0.01,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,4.0,1.0,0,1,0
2004-01-09,24.0,8.87,78.11,1018.65,5.37,353.96,0.0,0.0,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,4.0,1.0,0,1,0
2004-01-10,1.0,8.22,79.3,1018.93,5.33,354.19,0.0,0.0,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,1.0,1,1,0
2004-01-10,2.0,7.57,80.17,1019.07,5.35,354.31,0.0,0.0,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,1.0,1,1,0
2004-01-10,3.0,6.93,80.57,1019.06,5.39,354.19,0.0,0.0,0.01,0.0,45.36,0.78,0.22,5.41,2.68,21.44,0.0,5.0,1.0,1,1,0
2004-01-10,4.0,6.22,80.99,1019.04,5.44,354.17,0.0,0.0,0.01,0.0,47.76,0.98,0.28,7.56,2.68,21.44,0.0,5.0,1.0,1,1,0
2004-01-10,5.0,5.34,81.95,1019.15,5.55,354.33,0.0,0.0,0.01,0.0,47.07,0.78,0.1,7.25,2.68,21.44,0.0,5.0,1.0,1,1,0
2004-01-10,6.0,4.41,83.16,1019.29,5.61,354.27,0.0,0.0,0.02,0.0,52.17,0.98,0.1,9.47,5.36,21.44,0.0,5.0,1.0,1,1,0
2004-01-10,7.0,3.6,84.2,1019.63,5.63,353.79,0.0,0.0,0.02,0.0,218.76,3.34,10.15,163.66,5.36,21.44,0.0,5.0,1.0,1,1,0
2004-01-10,8.0,2.88,85.12,1019.67,5.66,353.07,0.0,0.0,0.02,0.0,178.26,3.34,0.0,121.21,16.08,32.68,0.0,5.0,1.0,1,1,1
2004-01-10,9.0,2.25,86.03,1019.42,5.68,351.84,0.0,0.0,0.02,0.0,188.64,3.34,0.0,66.64,48.25,70.4,0.0,5.0,1.0,1,1,1
2004-01-10,10.0,1.67,86.99,1019.29,5.72,350.6,0.0,0.0,0.02,0.0,165.42,3.34,0.0,51.77,48.25,62.05,0.0,5.0,1.0,1,1,1
2004-01-10,11.0,1.22,87.73,1019.44,5.68,350.0,0.0,0.0,0.02,0.0,162.48,3.34,0.0,50.75,48.25,60.13,0.0,5.0,1.0,1,1,1
2004-01-10,12.0,0.9,88.2,1019.87,5.58,349.46,0.0,0.0,0.02,0.0,152.98,3.34,0.0,39.33,48.25,62.05,0.0,5.0,1.0,1,1,1
2004-01-10,13.0,0.91,87.75,1020.34,5.55,349.16,0.0,0.0,0.02,29.79,154.99,3.35,0.0,41.88,48.25,61.51,0.0,5.0,1.0,1,1,1
2004-01-10,14.0,3.07,82.47,1020.79,5.71,348.75,0.0,0.0,0.02,168.92,147.81,3.4,0.0,32.49,48.25,63.66,0.0,5.0,1.0,1,1,1
2004-01-10,15.0,5.36,77.79,1020.93,5.75,346.35,0.0,0.0,0.02,297.29,137.86,3.37,0.0,26.11,48.25,60.13,0.0,5.0,1.0,1,1,1
2004-01-10,16.0,7.63,73.87,1020.58,5.69,343.84,0.0,0.0,0.02,377.8,134.29,3.34,0.0,22.57,48.25,60.13,0.0,5.0,1.0,1,1,1
2004-01-10,17.0,9.95,70.61,1019.61,5.6,341.69,0.0,0.0,0.02,425.13,148.58,3.34,0.0,29.03,48.25,63.02,0.0,5.0,1.0,1,1,1
2004-01-10,18.0,12.11,68.0,1018.71,5.49,339.49,0.0,0.0,0.02,458.58,161.99,3.36,0.0,43.5,37.53,62.79,0.0,5.0,1.0,1,1,0
2004-01-10,19.0,13.6,66.77,1018.3,5.42,336.76,0.0,0.0,0.01,421.74,138.42,3.34,0.0,57.44,26.8,36.02,0.0,5.0,1.0,1,1,0
2004-01-10,20.0,14.36,66.71,1018.28,5.37,334.39,0.0,0.0,0.01,312.17,140.08,3.34,0.0,61.67,26.8,33.45,0.0,5.0,1.0,1,1,0
2004-01-10,21.0,14.09,68.47,1018.5,5.28,332.74,0.0,0.0,0.02,157.04,135.79,3.34,0.0,73.47,16.08,28.09,0.0,5.0,1.0,1,1,0
2004-01-10,22.0,12.56,72.78,1018.93,5.06,331.36,0.0,0.0,0.02,18.14,138.8,3.34,0.0,77.76,16.08,26.8,0.0,5.0,1.0,1,1,0
2004-01-10,23.0,11.12,76.23,1019.48,5.1,331.05,0.0,0.0,0.02,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,5.0,1.0,1,1,0
2004-01-10,24.0,10.09,77.78,1019.97,5.09,332.31,0.0,0.0,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,5.0,1.0,1,1,0
2004-01-11,1.0,9.25,78.67,1020.21,5.0,334.82,0.0,0.0,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,1.0,1,1,0
2004-01-11,2.0,8.53,79.5,1020.26,4.91,337.59,0.0,0.0,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,1.0,1,1,0
2004-01-11,3.0,7.99,80.18,1020.26,4.84,339.67,0.0,0.0,0.02,0.0,44.62,0.78,0.11,4.8,2.68,21.44,0.0,6.0,1.0,1,1,0
2004-01-11,4.0,7.59,80.06,1020.2,4.89,340.94,0.0,0.0,0.01,0.0,47.01,0.98,0.17,6.93,2.68,21.44,0.0,6.0,1.0,1,1,0
2004-01-11,5.0,7.52,79.05,1020.1,4.8,341.11,0.0,0.0,0.02,0.0,46.4,0.78,0.05,6.63,2.68,21.44,0.0,6.0,1.0,1,1,0
2004-01-11,6.0,7.65,78.17,1020.05,4.53,340.38,0.0,0.0,0.02,0.0,51.5,0.98,0.04,8.88,5.36,21.44,0.0,6.0,1.0,1,1,0
2004-01-11,7.0,7.57,78.34,1020.1,4.16,339.13,0.0,0.0,0.01,0.0,207.44,3.34,10.64,151.85,5.36,21.44,0.0,6.0,1.0,1,1,0
2004-01-11,8.0,7.38,80.03,1019.99,3.74,337.25,0.0,0.0,0.01,0.0,170.57,3.34,0.0,113.52,16.08,32.68,0.0,6.0,1.0,1,1,1
2004-01-11,9.0,7.29,81.53,1019.86,3.5,334.01,0.0,0.0,0.01,0.0,183.47,3.34,0.0,61.47,48.25,70.4,0.0,6.0,1.0,1,1,1
2004-01-11,10.0,7.32,82.07,1019.99,3.27,332.15,0.0,0.0,0.01,0.0,160.4,3.34,0.0,46.75,48.25,62.05,0.0,6.0,1.0,1,1,1
2004-01-11,11.0,7.41,82.17,1020.28,2.89,331.78,0.0,0.0,0.01,0.0,160.03,3.34,0.0,48.3,48.25,60.13,0.0,6.0,1.0,1,1,1
2004-01-11,12.0,7.56,81.59,1020.45,2.43,329.03,0.0,0.0,0.01,0.0,162.05,3.34,0.0,48.4,48.25,62.05,0.0,6.0,1.0,1,1,1
2004-01-11,13.0,8.02,79.26,1020.63,2.01,318.2,0.0,0.0,0.01,30.28,160.18,3.34,0.0,47.07,48.25,61.51,0.0,6.0,1.0,1,1,1
2004-01-11,14.0,10.24,70.05,1020.91,1.91,299.06,0.0,0.0,0.01,176.94,150.2,3.34,0.0,34.95,48.25,63.66,0.0,6.0,1.0,1,1,1
2004-01-11,15.0,13.26,65.67,1020.91,1.96,275.74,0.0,0.0,0.01,325.04,140.21,3.34,0.0,28.49,48.25,60.13,0.0,6.0,1.0,1,1,1
2004-01-11,16.0,16.25,62.86,1020.23,2.36,254.31,0.0,0.0,0.01,432.75,138.27,3.34,0.0,26.55,48.25,60.13,0.0,6.0,1.0,1,1,1
2004-01-11,17.0,19.26,60.99,1018.81,3.06,241.44,0.0,0.0,0.01,486.32,154.14,3.34,0.0,34.59,48.25,63.02,0.0,6.0,1.0,1,1,1
2004-01-11,18.0,21.87,59.79,1017.31,3.72,234.29,0.0,0.0,0.01,480.38,168.17,3.38,0.0,49.66,37.53,62.79,0.0,6.0,1.0,1,1,0
2004-01-11,19.0,23.81,59.37,1016.07,4.21,231.51,0.0,0.0,0.01,416.19,143.48,3.34,0.0,62.51,26.8,36.02,0.0,6.0,1.0,1,1,0
2004-01-11,20.0,24.96,60.35,1015.22,4.54,230.94,0.0,0.0,0.01,300.37,144.93,3.34,0.0,66.52,26.8,33.45,0.0,6.0,1.0,1,1,0
2004-01-11,21.0,25.03,64.43,1014.56,4.51,229.51,0.0,0.0,0.01,144.65,139.37,3.34,0.0,77.04,16.08,28.09,0.0,6.0,1.0,1,1,0
2004-01-11,22.0,23.68,71.55,1014.21,4.35,227.44,0.0,0.0,0.01,16.25,140.55,3.34,0.0,79.51,16.08,26.8,0.0,6.0,1.0,1,1,0
2004-01-11,23.0,23.25,74.54,1014.07,4.75,227.77,0.0,0.0,0.01,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,6.0,1.0,1,1,0
2004-01-11,24.0,23.38,76.45,1013.79,4.94,226.43,0.0,0.0,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,6.0,1.0,1,1,0
2004-01-12,1.0,23.34,77.9,1013.4,5.24,224.0,0.0,0.0,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,1.0,0,1,0
2004-01-12,2.0,23.7,78.25,1012.72,5.48,221.04,0.0,0.01,0.01,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,1.0,0,1,0
2004-01-12,3.0,24.1,78.2,1011.84,5.56,218.11,0.0,0.06,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,1.0,0,1,0
2004-01-12,4.0,24.67,78.79,1010.87,5.61,216.4,0.0,0.33,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,1.0,0,1,0
2004-01-12,5.0,24.98,81.7,1009.97,5.62,218.01,0.0,0.77,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,1.0,0,1,0
2004-01-12,6.0,25.18,85.27,1009.14,5.42,218.06,0.0,0.88,0.02,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,0.0,1.0,0,1,0
2004-01-12,7.0,25.63,86.07,1008.22,5.14,215.86,0.0,0.71,0.02,0.0,182.6,3.34,11.46,126.18,5.36,21.44,0.0,0.0,1.0,0,1,0
2004-01-12,8.0,26.08,85.32,1007.07,4.91,215.77,0.02,0.63,0.02,0.0,152.19,3.34,0.0,95.15,16.08,32.68,0.0,0.0,1.0,0,1,1
2004-01-12,9.0,26.28,86.5,1005.87,4.94,221.2,0.04,0.57,0.02,0.0,179.2,3.34,0.0,57.21,48.25,70.4,0.0,0.0,1.0,0,1,1
2004-01-12,10.0,26.08,89.09,1004.91,4.95,228.77,0.05,0.13,0.02,0.0,157.43,3.34,0.0,43.78,48.25,62.05,0.0,0.0,1.0,0,1,1
2004-01-12,11.0,25.56,90.51,1004.44,4.75,238.31,0.0,0.01,0.02,0.0,145.95,3.34,0.28,33.95,48.25,60.13,0.0,0.0,1.0,0,1,1
2004-01-12,12.0,25.2,91.06,1004.32,4.4,247.29,0.0,0.01,0.02,0.0,144.27,3.34,1.8,28.82,48.25,62.05,0.0,0.0,1.0,0,1,1
2004-01-12,13.0,25.38,90.65,1004.45,4.03,252.19,0.0,0.04,0.02,18.23,145.42,3.34,3.66,28.65,48.25,61.51,0.0,0.0,1.0,0,1,1
2004-01-12,14.0,27.25,87.9,1004.82,3.92,253.14,0.01,0.11,0.02,81.72,139.59,3.34,4.22,20.12,48.25,63.66,0.0,0.0,1.0,0,1,1
2004-01-12,15.0,29.53,85.67,1005.0,4.01,251.83,0.02,0.09,0.02,151.63,134.52,3.34,4.53,18.27,48.25,60.13,0.0,0.0,1.0,0,1,1
2004-01-12,16.0,31.98,84.14,1004.83,4.07,250.48,0.02,0.05,0.02,215.04,130.5,3.34,4.62,14.16,48.25,60.13,0.0,0.0,1.0,0,1,1
2004-01-12,17.0,34.25,83.13,1004.07,3.98,250.37,0.04,0.04,0.02,256.81,140.62,3.34,3.2,17.88,48.25,63.02,0.0,0.0,1.0,0,1,1
2004-01-12,18.0,36.07,82.46,1003.36,4.03,253.43,0.05,0.02,0.02,267.81,149.14,3.4,1.77,28.84,37.53,62.79,0.0,0.0,1.0,0,1,0
2004-01-12,19.0,37.24,82.64,1003.1,3.95,257.95,0.06,0.01,0.02,248.8,121.88,3.34,0.91,40.0,26.8,36.02,0.0,0.0,1.0,0,1,0
2004-01-12,20.0,37.45,85.18,1003.14,3.6,260.87,0.05,0.0,0.02,165.19,121.65,3.34,1.64,41.6,26.8,33.45,0.0,0.0,1.0,0,1,0
2004-01-12,21.0,36.52,89.7,1003.32,3.04,259.87,0.05,0.0,0.02,86.17,114.06,3.34,1.14,50.6,16.08,28.09,0.0,0.0,1.0,0,1,0
2004-01-12,22.0,34.48,94.76,1003.7,3.21,257.69,0.12,0.0,0.02,9.56,116.88,3.34,0.25,55.59,16.08,26.8,0.0,0.0,1.0,0,1,0
2004-01-12,23.0,34.61,95.91,1004.24,3.67,255.77,0.14,0.0,0.02,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,0.0,1.0,0,1,0
2004-01-12,24.0,34.59,96.75,1004.63,3.71,255.87,0.04,0.01,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,0.0,1.0,0,1,0
2004-01-13,1.0,34.03,97.8,1005.08,3.75,263.17,0.0,0.0,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,1.0,0,1,0
2004-01-13,2.0,33.55,97.63,1005.72,3.87,273.44,0.0,0.01,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,1.0,0,1,0
2004-01-13,3.0,33.01,96.9,1006.41,4.11,284.6,0.0,0.01,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,1.0,0,1,0
2004-01-13,4.0,32.47,96.09,1006.72,4.06,294.67,0.0,0.01,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,1.0,0,1,0
2004-01-13,5.0,31.55,95.51,1006.68,3.44,297.46,0.0,0.01,0.02,0.0,38.94,0.0,0.0,0.0,2.68,21.44,0.0,1.0,1.0,0,1,0
2004-01-13,6.0,30.74,94.61,1006.69,3.05,294.49,0.0,0.01,0.02,0.0,41.62,0.0,0.0,0.0,5.36,21.44,0.0,1.0,1.0,0,1,0
2004-01-13,7.0,30.13,94.33,1006.95,2.75,286.74,0.0,0.0,0.02,0.0,161.26,3.34,12.61,103.69,5.36,21.44,0.0,1.0,1.0,0,1,0
2004-01-13,8.0,29.62,94.48,1006.79,2.61,276.08,0.0,0.0,0.02,0.0,135.82,3.34,0.0,78.77,16.08,32.68,0.0,1.0,1.0,0,1,1
2004-01-13,9.0,29.35,94.65,1006.13,2.54,262.88,0.0,0.0,0.02,0.0,167.04,3.34,1.03,44.01,48.25,70.4,0.0,1.0,1.0,0,1,1
2004-01-13,10.0,29.32,94.91,1005.54,2.96,247.3,0.0,0.01,0.02,0.0,150.88,3.34,2.82,34.41,48.25,62.05,0.0,1.0,1.0,0,1,1
2004-01-13,11.0,29.68,95.13,1005.15,3.67,240.24,0.0,0.0,0.02,0.0,144.78,3.34,3.53,29.52,48.25,60.13,0.0,1.0,1.0,0,1,1
2004-01-13,12.0,30.38,94.59,1004.69,4.24,239.81,0.0,0.0,0.02,0.0,143.45,3.34,4.06,25.74,48.25,62.05,0.0,1.0,1.0,0,1,1
2004-01-13,13.0,31.24,92.79,1004.07,4.78,241.8,0.0,0.0,0.02,23.64,147.0,3.34,4.88,29.01,48.25,61.51,0.0,1.0,1.0,0,1,1
2004-01-13,14.0,33.58,89.04,1003.5,5.4,243.91,0.0,0.0,0.02,151.77,143.03,3.34,6.0,21.77,48.25,63.66,0.0,1.0,1.0,0,1,1
2004-01-13,15.0,36.72,84.41,1002.98,5.94,247.1,0.0,0.0,0.02,296.62,138.03,3.34,4.86,21.45,48.25,60.13,0.0,1.0,1.0,0,1,1
2004-01-13,16.0,38.97,78.86,1002.13,6.66,253.54,0.0,0.0,0.02,396.12,138.85,3.34,0.99,26.14,48.25,60.13,0.0,1.0,1.0,0,1,1
2004-01-13,17.0,40.03,74.33,1000.78,7.28,261.2,0.0,0.0,0.02,412.08,151.18,3.34,0.0,31.63,48.25,63.02,0.0,1.0,1.0,0,1,1
2004-01-13,18.0,40.23,72.36,999.66,7.41,267.12,0.02,0.0,0.01,377.73,157.12,3.39,0.0,38.6,37.53,62.79,0.0,1.0,1.0,0,1,0
